scene,config,samosa_mode,run,shoebox_ms,seg_ms,scene_class_ms,rir_ms,audio_ms,client_total_ms,rtt_ms,network_overhead_ms,server_total_ms,srv_seg_ms,srv_mobilenet_ms,srv_scene_ms,srv_rir_ms,srv_shoebox_ms,client_avg_mW,client_peak_mW,client_energy_mJ,client_power_backend,server_avg_mW,server_peak_mW,server_energy_mJ,server_power_backend,t60
bedroom,D,False,1,,,,,2.528749995690305,111.524832995201,108.99608299951069,40.18544800055679,68.8106349989539,62.53001599907293,,0.006917998689459637,2.6039740005217027,3.669727000669809,3235.4,3235.4,360.8,"macos-ioreg (battery, on-battery only)",34000.0,34000.0,2339.6,nvidia-smi (GPU),0.2770614290752866
bedroom,D,False,2,,,,,3.5395409940974787,110.3381249922677,106.79858399817022,30.139187001623213,76.659396996547,72.80197100044461,,0.005213998520048335,2.803123999910895,1.0490879976714496,3235.4,3235.4,357.0,"macos-ioreg (battery, on-battery only)",34060.0,34060.0,2611.0,nvidia-smi (GPU),0.2770614290752866
bedroom,D,False,3,,,,,2.9834999950253405,108.89816599228652,105.91466599726118,39.845270992373116,66.06939500488807,61.92736500088358,,0.009694002073956653,3.154058002110105,0.9782779998204205,3235.4,3235.4,352.3,"macos-ioreg (battery, on-battery only)",34710.0,34710.0,2293.3,nvidia-smi (GPU),0.2770614290752866
bedroom,D,False,4,,,,,3.7182919986662455,124.31875100446632,120.60045900580008,40.97951200674288,79.6209469990572,70.67161899976782,,0.008760001946939155,4.871503999311244,4.069063998031197,3235.4,3235.4,402.2,"macos-ioreg (battery, on-battery only)",35320.0,35320.0,2812.2,nvidia-smi (GPU),0.2770614290752866
bedroom,D,True,0,,,,,2.6914580012089573,89.3590000050608,86.66754200385185,34.864297002059175,51.803245001792675,47.605186999135185,,0.006774000212317333,2.551726000092458,1.6395580023527145,3235.4,3235.4,289.1,"macos-ioreg (battery, on-battery only)",36270.0,36270.0,1878.9,nvidia-smi (GPU),0.2770614290752866
bedroom,D,True,1,,,,,2.548249998653773,92.5135829966166,89.96533299796283,37.29015400313074,52.675178994832095,47.22818200025358,,0.01264899765374139,3.2558219972997904,2.1785259996249806,3235.4,3235.4,299.3,"macos-ioreg (battery, on-battery only)",36240.0,36240.0,1908.9,nvidia-smi (GPU),0.2770614290752866
bedroom,D,True,2,,,,,4.669041998567991,165.2587919961661,160.58974999759812,43.72680499727721,116.8629450003209,111.3965750009811,,0.009425999451195821,4.063464999489952,1.3934790003986564,3235.4,3235.4,534.7,"macos-ioreg (battery, on-battery only)",36620.0,36620.0,4279.5,nvidia-smi (GPU),0.2770614290752866
bedroom,D,True,3,,,,,3.3464169973740354,129.75483299669577,126.40841599932173,48.322442002245225,78.08597399707651,71.93355599883944,,0.009520001185592264,4.396301999804564,1.7465959972469136,3235.4,3235.4,419.8,"macos-ioreg (battery, on-battery only)",35740.0,35740.0,2790.8,nvidia-smi (GPU),0.2770614290752866
bedroom,D,True,4,,,,,2.6765829970827326,77.27308299945435,74.59650000237161,32.36874800131773,42.22775200105389,38.34844200173393,,0.008338000043295324,3.161571999953594,0.7093999993230682,3235.4,3235.4,250.0,"macos-ioreg (battery, on-battery only)",35470.0,35470.0,1497.8,nvidia-smi (GPU),0.2770614290752866
cathedral,A,False,0,2.1562920010183007,91.12279200053308,0.01966700074262917,12.507917002949398,5.0792090041795745,110.88587700942298,,,,,,,,,3235.4,3235.4,358.8,"macos-ioreg (battery, on-battery only)",,,,,6.342522351346589
